
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_4/results_smt_off_pure_mpi/np_11_omp_1/mem_np11_omp1.csv -- mpirun --bind-to core --report-bindings -np 11 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 19:04:50:499
CORE METRICS
Metric,System (Aggregated)
Utilization (%),70.64
System time (%),2.62
User time (%),96.70
System instructions (%),0.79
User instructions (%),99.21
Eff Freq (MHz),5301.41
IPC (Sys + User),1.31
IPC (Sys),0.39
IPC (User),1.34
CPI (Sys + User),0.76
CPI (Sys),2.56
CPI (User),0.75
Giga Instructions Per Sec,78.09
Locked Instructions (pti),0.00
Retired Branches (pti),105.45
Retired Branches Mispredicted (pti),0.26
Retired SSE/AVX Flops(GFLOPs),22.98
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1015.21
SSE/AVX Instructions Retired (pti),377.58
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),4.11
Packed 256-bit FP Ops Retired (pto),32.18
Packed 128-bit FP Ops Retired (pto),176.00
Scalar FP Ops Retired (pto),170.30
MMX FP Ops Retired (pto),0.22
x87 FP Ops Retired (pto),0.08
Packed 512-bit FP Ops Retired (%),1.07
Packed 256-bit FP Ops Retired (%),8.41
Packed 128-bit FP Ops Retired (%),45.97
MMX/x87 FP Ops Retired (%),44.55
All DC Fills (pti),24.03
DC Fills From Same CCX (pti),22.15
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),1.91
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),24.00
L2 Data Read Miss (pti),6.91
L1 IC Miss (pti),2.13
L2 Code Read Miss (pti),0.12
Total_Dispatch_Slots,515897839226652.00
SMT_Disp_contention,0.00
Frontend_Bound,5.44
Bad_Speculation,0.26
Backend_Bound,72.08
Retiring,22.16
Frontend_Bound.Latency,2.85
Frontend_Bound.BW,2.59
Bad_Speculation.Mispredicts,0.23
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,62.08
Backend_Bound.CPU,10.00
Retiring.Fastpath,21.66
Retiring.Microcode,0.50

L3 METRICS
Metric,System (Aggregated)
L3 Access,236354693153.00
L3 Miss,184993481725.00
L3 Access (pti),8.39
L3 Miss (pti),6.57
L3 Miss %,78.27
L3 Hit %,21.73
Ave L3 Miss Latency (ns),246.27
L3 Miss Latency From Local Memory or I/O (%),100.13
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.10
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


