
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_10/results_smt_off_pure_mpi/np_1_omp_1/mem_np1_omp1.csv -- mpirun --bind-to core --report-bindings -np 1 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 19:39:34:289
CORE METRICS
Metric,System (Aggregated)
Utilization (%),8.47
System time (%),17.76
User time (%),78.70
System instructions (%),4.25
User instructions (%),95.75
Eff Freq (MHz),5460.57
IPC (Sys + User),1.88
IPC (Sys),0.43
IPC (User),2.21
CPI (Sys + User),0.53
CPI (Sys),2.30
CPI (User),0.45
Giga Instructions Per Sec,13.45
Locked Instructions (pti),0.00
Retired Branches (pti),70.54
Retired Branches Mispredicted (pti),1.31
Retired SSE/AVX Flops(GFLOPs),6.61
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1020.03
SSE/AVX Instructions Retired (pti),602.12
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.07
Packed 512-bit FP Ops Retired (pto),19.03
Packed 256-bit FP Ops Retired (pto),30.89
Packed 128-bit FP Ops Retired (pto),274.41
Scalar FP Ops Retired (pto),283.60
MMX FP Ops Retired (pto),0.58
x87 FP Ops Retired (pto),0.22
Packed 512-bit FP Ops Retired (%),3.13
Packed 256-bit FP Ops Retired (%),5.07
Packed 128-bit FP Ops Retired (%),45.09
MMX/x87 FP Ops Retired (%),46.71
All DC Fills (pti),38.19
DC Fills From Same CCX (pti),35.61
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),2.54
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),38.46
L2 Data Read Miss (pti),17.67
L1 IC Miss (pti),2.39
L2 Code Read Miss (pti),0.39
Total_Dispatch_Slots,133542416603436.00
SMT_Disp_contention,0.00
Frontend_Bound,16.51
Bad_Speculation,0.97
Backend_Bound,49.89
Retiring,31.89
Frontend_Bound.Latency,13.40
Frontend_Bound.BW,3.11
Bad_Speculation.Mispredicts,0.94
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,31.56
Backend_Bound.CPU,18.33
Retiring.Fastpath,30.81
Retiring.Microcode,1.08

L3 METRICS
Metric,System (Aggregated)
L3 Access,214069450828.00
L3 Miss,128272594581.00
L3 Access (pti),20.48
L3 Miss (pti),12.27
L3 Miss %,59.92
L3 Hit %,40.08
Ave L3 Miss Latency (ns),116.05
L3 Miss Latency From Local Memory or I/O (%),99.82
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.18
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


