
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_4/results_smt_off_pure_mpi/np_4_omp_1/mem_np4_omp1.csv -- mpirun --bind-to core --report-bindings -np 4 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 18:18:07:166
CORE METRICS
Metric,System (Aggregated)
Utilization (%),26.95
System time (%),5.00
User time (%),93.71
System instructions (%),1.53
User instructions (%),98.47
Eff Freq (MHz),5390.58
IPC (Sys + User),1.68
IPC (Sys),0.51
IPC (User),1.74
CPI (Sys + User),0.60
CPI (Sys),1.97
CPI (User),0.58
Giga Instructions Per Sec,38.46
Locked Instructions (pti),0.00
Retired Branches (pti),76.35
Retired Branches Mispredicted (pti),0.49
Retired SSE/AVX Flops(GFLOPs),16.41
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1026.92
SSE/AVX Instructions Retired (pti),550.14
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.04
Packed 512-bit FP Ops Retired (pto),5.95
Packed 256-bit FP Ops Retired (pto),45.61
Packed 128-bit FP Ops Retired (pto),252.53
Scalar FP Ops Retired (pto),246.40
MMX FP Ops Retired (pto),0.35
x87 FP Ops Retired (pto),0.13
Packed 512-bit FP Ops Retired (%),1.08
Packed 256-bit FP Ops Retired (%),8.28
Packed 128-bit FP Ops Retired (%),45.82
MMX/x87 FP Ops Retired (%),44.82
All DC Fills (pti),34.17
DC Fills From Same CCX (pti),31.99
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),2.17
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),34.19
L2 Data Read Miss (pti),9.64
L1 IC Miss (pti),3.17
L2 Code Read Miss (pti),0.14
Total_Dispatch_Slots,225069789291342.00
SMT_Disp_contention,0.00
Frontend_Bound,7.25
Bad_Speculation,0.53
Backend_Bound,63.48
Retiring,28.65
Frontend_Bound.Latency,4.85
Frontend_Bound.BW,2.39
Bad_Speculation.Mispredicts,0.47
Bad_Speculation.Pipeline_Restarts,0.06
Backend_Bound.Memory,46.77
Backend_Bound.CPU,16.71
Retiring.Fastpath,27.87
Retiring.Microcode,0.78

L3 METRICS
Metric,System (Aggregated)
L3 Access,179542986591.00
L3 Miss,147076170518.00
L3 Access (pti),11.45
L3 Miss (pti),9.38
L3 Miss %,81.92
L3 Hit %,18.08
Ave L3 Miss Latency (ns),183.84
L3 Miss Latency From Local Memory or I/O (%),100.09
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.06
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


