
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_10/results_smt_off_pure_mpi/np_7_omp_1/mem_np7_omp1.csv -- mpirun --bind-to core --report-bindings -np 7 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 20:27:27:590
CORE METRICS
Metric,System (Aggregated)
Utilization (%),45.58
System time (%),3.41
User time (%),95.69
System instructions (%),1.27
User instructions (%),98.73
Eff Freq (MHz),5325.30
IPC (Sys + User),1.29
IPC (Sys),0.48
IPC (User),1.32
CPI (Sys + User),0.77
CPI (Sys),2.10
CPI (User),0.76
Giga Instructions Per Sec,49.69
Locked Instructions (pti),0.00
Retired Branches (pti),96.80
Retired Branches Mispredicted (pti),0.44
Retired SSE/AVX Flops(GFLOPs),17.89
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1014.67
SSE/AVX Instructions Retired (pti),439.10
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.04
Packed 512-bit FP Ops Retired (pto),13.47
Packed 256-bit FP Ops Retired (pto),22.35
Packed 128-bit FP Ops Retired (pto),202.83
Scalar FP Ops Retired (pto),206.73
MMX FP Ops Retired (pto),0.34
x87 FP Ops Retired (pto),0.13
Packed 512-bit FP Ops Retired (%),3.02
Packed 256-bit FP Ops Retired (%),5.01
Packed 128-bit FP Ops Retired (%),45.49
MMX/x87 FP Ops Retired (%),46.47
All DC Fills (pti),27.89
DC Fills From Same CCX (pti),25.95
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),1.89
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),28.08
L2 Data Read Miss (pti),13.50
L1 IC Miss (pti),0.93
L2 Code Read Miss (pti),0.29
Total_Dispatch_Slots,332009046339582.00
SMT_Disp_contention,0.00
Frontend_Bound,5.81
Bad_Speculation,0.36
Backend_Bound,71.95
Retiring,21.84
Frontend_Bound.Latency,3.92
Frontend_Bound.BW,1.89
Bad_Speculation.Mispredicts,0.34
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,60.75
Backend_Bound.CPU,11.20
Retiring.Fastpath,21.27
Retiring.Microcode,0.57

L3 METRICS
Metric,System (Aggregated)
L3 Access,272828454823.00
L3 Miss,177935493572.00
L3 Access (pti),15.29
L3 Miss (pti),9.97
L3 Miss %,65.22
L3 Hit %,34.78
Ave L3 Miss Latency (ns),203.81
L3 Miss Latency From Local Memory or I/O (%),100.19
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.03
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


