
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_8/results_smt_off_pure_mpi/np_10_omp_1/mem_np10_omp1.csv -- mpirun --bind-to core --report-bindings -np 10 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 14:33:03:045
CORE METRICS
Metric,System (Aggregated)
Utilization (%),64.32
System time (%),2.85
User time (%),96.43
System instructions (%),0.89
User instructions (%),99.11
Eff Freq (MHz),5338.40
IPC (Sys + User),1.30
IPC (Sys),0.41
IPC (User),1.33
CPI (Sys + User),0.77
CPI (Sys),2.46
CPI (User),0.75
Giga Instructions Per Sec,71.10
Locked Instructions (pti),0.00
Retired Branches (pti),111.06
Retired Branches Mispredicted (pti),0.31
Retired SSE/AVX Flops(GFLOPs),20.63
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1011.12
SSE/AVX Instructions Retired (pti),357.68
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),13.12
Packed 256-bit FP Ops Retired (pto),13.86
Packed 128-bit FP Ops Retired (pto),165.65
Scalar FP Ops Retired (pto),171.06
MMX FP Ops Retired (pto),0.30
x87 FP Ops Retired (pto),0.11
Packed 512-bit FP Ops Retired (%),3.60
Packed 256-bit FP Ops Retired (%),3.81
Packed 128-bit FP Ops Retired (%),45.51
MMX/x87 FP Ops Retired (%),47.07
All DC Fills (pti),21.84
DC Fills From Same CCX (pti),20.08
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),1.73
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),21.90
L2 Data Read Miss (pti),9.33
L1 IC Miss (pti),0.82
L2 Code Read Miss (pti),0.26
Total_Dispatch_Slots,403614576627558.00
SMT_Disp_contention,0.00
Frontend_Bound,5.65
Bad_Speculation,0.30
Backend_Bound,72.12
Retiring,21.95
Frontend_Bound.Latency,3.26
Frontend_Bound.BW,2.39
Bad_Speculation.Mispredicts,0.27
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,62.27
Backend_Bound.CPU,9.85
Retiring.Fastpath,21.44
Retiring.Microcode,0.51

L3 METRICS
Metric,System (Aggregated)
L3 Access,237302164115.00
L3 Miss,161004679355.00
L3 Access (pti),10.83
L3 Miss (pti),7.35
L3 Miss %,67.85
L3 Hit %,32.15
Ave L3 Miss Latency (ns),233.18
L3 Miss Latency From Local Memory or I/O (%),100.12
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.09
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


