
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_10/results_smt_off_pure_mpi/np_3_omp_1/mem_np3_omp1.csv -- mpirun --bind-to core --report-bindings -np 3 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 20:01:48:409
CORE METRICS
Metric,System (Aggregated)
Utilization (%),20.93
System time (%),7.23
User time (%),91.17
System instructions (%),2.08
User instructions (%),97.92
Eff Freq (MHz),5400.86
IPC (Sys + User),1.66
IPC (Sys),0.47
IPC (User),1.75
CPI (Sys + User),0.60
CPI (Sys),2.13
CPI (User),0.57
Giga Instructions Per Sec,29.48
Locked Instructions (pti),0.00
Retired Branches (pti),75.36
Retired Branches Mispredicted (pti),0.70
Retired SSE/AVX Flops(GFLOPs),13.72
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1019.76
SSE/AVX Instructions Retired (pti),568.15
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.06
Packed 512-bit FP Ops Retired (pto),17.62
Packed 256-bit FP Ops Retired (pto),28.80
Packed 128-bit FP Ops Retired (pto),259.58
Scalar FP Ops Retired (pto),266.35
MMX FP Ops Retired (pto),0.48
x87 FP Ops Retired (pto),0.18
Packed 512-bit FP Ops Retired (%),3.07
Packed 256-bit FP Ops Retired (%),5.02
Packed 128-bit FP Ops Retired (%),45.28
MMX/x87 FP Ops Retired (%),46.62
All DC Fills (pti),35.37
DC Fills From Same CCX (pti),32.54
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),2.84
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),35.49
L2 Data Read Miss (pti),16.49
L1 IC Miss (pti),1.34
L2 Code Read Miss (pti),0.34
Total_Dispatch_Slots,168249823366122.00
SMT_Disp_contention,0.00
Frontend_Bound,8.75
Bad_Speculation,0.63
Backend_Bound,62.36
Retiring,28.07
Frontend_Bound.Latency,6.34
Frontend_Bound.BW,2.41
Bad_Speculation.Mispredicts,0.60
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,45.68
Backend_Bound.CPU,16.68
Retiring.Fastpath,27.23
Retiring.Microcode,0.84

L3 METRICS
Metric,System (Aggregated)
L3 Access,222911680323.00
L3 Miss,142954341635.00
L3 Access (pti),19.23
L3 Miss (pti),12.33
L3 Miss %,64.13
L3 Hit %,35.87
Ave L3 Miss Latency (ns),173.35
L3 Miss Latency From Local Memory or I/O (%),100.05
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.07
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


