
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_12/results_smt_off_pure_mpi/np_9_omp_1/mem_np9_omp1.csv -- mpirun --bind-to core --report-bindings -np 9 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 22:23:08:114
CORE METRICS
Metric,System (Aggregated)
Utilization (%),58.01
System time (%),2.98
User time (%),96.24
System instructions (%),1.10
User instructions (%),98.90
Eff Freq (MHz),5334.15
IPC (Sys + User),1.15
IPC (Sys),0.42
IPC (User),1.17
CPI (Sys + User),0.87
CPI (Sys),2.38
CPI (User),0.85
Giga Instructions Per Sec,56.48
Locked Instructions (pti),0.00
Retired Branches (pti),104.22
Retired Branches Mispredicted (pti),0.38
Retired SSE/AVX Flops(GFLOPs),18.10
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1009.78
SSE/AVX Instructions Retired (pti),395.20
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),9.52
Packed 256-bit FP Ops Retired (pto),20.85
Packed 128-bit FP Ops Retired (pto),182.72
Scalar FP Ops Retired (pto),187.77
MMX FP Ops Retired (pto),0.26
x87 FP Ops Retired (pto),0.10
Packed 512-bit FP Ops Retired (%),2.37
Packed 256-bit FP Ops Retired (%),5.20
Packed 128-bit FP Ops Retired (%),45.55
MMX/x87 FP Ops Retired (%),46.88
All DC Fills (pti),25.83
DC Fills From Same CCX (pti),24.02
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),1.79
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),25.88
L2 Data Read Miss (pti),13.60
L1 IC Miss (pti),0.75
L2 Code Read Miss (pti),0.23
Total_Dispatch_Slots,414230927158602.00
SMT_Disp_contention,0.00
Frontend_Bound,5.29
Bad_Speculation,0.27
Backend_Bound,75.13
Retiring,19.34
Frontend_Bound.Latency,3.41
Frontend_Bound.BW,1.88
Bad_Speculation.Mispredicts,0.25
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,65.49
Backend_Bound.CPU,9.64
Retiring.Fastpath,18.90
Retiring.Microcode,0.44

L3 METRICS
Metric,System (Aggregated)
L3 Access,302253650377.00
L3 Miss,187954925691.00
L3 Access (pti),15.25
L3 Miss (pti),9.48
L3 Miss %,62.18
L3 Hit %,37.82
Ave L3 Miss Latency (ns),223.16
L3 Miss Latency From Local Memory or I/O (%),100.09
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.10
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


