
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_12/results_smt_off_pure_mpi/np_11_omp_1/mem_np11_omp1.csv -- mpirun --bind-to core --report-bindings -np 11 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 22:34:11:222
CORE METRICS
Metric,System (Aggregated)
Utilization (%),70.84
System time (%),2.68
User time (%),96.61
System instructions (%),0.87
User instructions (%),99.13
Eff Freq (MHz),5308.85
IPC (Sys + User),1.18
IPC (Sys),0.38
IPC (User),1.20
CPI (Sys + User),0.85
CPI (Sys),2.63
CPI (User),0.83
Giga Instructions Per Sec,70.64
Locked Instructions (pti),0.00
Retired Branches (pti),114.12
Retired Branches Mispredicted (pti),0.31
Retired SSE/AVX Flops(GFLOPs),19.25
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1005.67
SSE/AVX Instructions Retired (pti),337.34
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),8.20
Packed 256-bit FP Ops Retired (pto),18.03
Packed 128-bit FP Ops Retired (pto),155.77
Scalar FP Ops Retired (pto),160.75
MMX FP Ops Retired (pto),0.23
x87 FP Ops Retired (pto),0.09
Packed 512-bit FP Ops Retired (%),2.39
Packed 256-bit FP Ops Retired (%),5.26
Packed 128-bit FP Ops Retired (%),45.43
MMX/x87 FP Ops Retired (%),46.92
All DC Fills (pti),21.83
DC Fills From Same CCX (pti),19.53
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),2.30
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),21.95
L2 Data Read Miss (pti),10.94
L1 IC Miss (pti),0.62
L2 Code Read Miss (pti),0.20
Total_Dispatch_Slots,493634426694102.00
SMT_Disp_contention,0.00
Frontend_Bound,5.23
Bad_Speculation,0.24
Backend_Bound,74.74
Retiring,19.79
Frontend_Bound.Latency,2.83
Frontend_Bound.BW,2.40
Bad_Speculation.Mispredicts,0.22
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,66.16
Backend_Bound.CPU,8.58
Retiring.Fastpath,19.38
Retiring.Microcode,0.41

L3 METRICS
Metric,System (Aggregated)
L3 Access,313529334093.00
L3 Miss,190247498174.00
L3 Access (pti),12.90
L3 Miss (pti),7.83
L3 Miss %,60.68
L3 Hit %,39.32
Ave L3 Miss Latency (ns),247.84
L3 Miss Latency From Local Memory or I/O (%),100.10
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.09
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


