
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_10/results_smt_off_pure_mpi/np_12_omp_1/mem_np12_omp1.csv -- mpirun --bind-to core --report-bindings -np 12 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 20:56:12:847
CORE METRICS
Metric,System (Aggregated)
Utilization (%),76.91
System time (%),2.51
User time (%),96.82
System instructions (%),0.83
User instructions (%),99.17
Eff Freq (MHz),5312.90
IPC (Sys + User),1.07
IPC (Sys),0.35
IPC (User),1.08
CPI (Sys + User),0.94
CPI (Sys),2.84
CPI (User),0.92
Giga Instructions Per Sec,69.25
Locked Instructions (pti),0.00
Retired Branches (pti),111.19
Retired Branches Mispredicted (pti),0.30
Retired SSE/AVX Flops(GFLOPs),20.15
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1007.77
SSE/AVX Instructions Retired (pti),350.22
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),10.71
Packed 256-bit FP Ops Retired (pto),18.99
Packed 128-bit FP Ops Retired (pto),162.63
Scalar FP Ops Retired (pto),164.43
MMX FP Ops Retired (pto),0.23
x87 FP Ops Retired (pto),0.09
Packed 512-bit FP Ops Retired (%),3.00
Packed 256-bit FP Ops Retired (%),5.32
Packed 128-bit FP Ops Retired (%),45.53
MMX/x87 FP Ops Retired (%),46.16
All DC Fills (pti),22.67
DC Fills From Same CCX (pti),19.72
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),2.93
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),22.79
L2 Data Read Miss (pti),10.37
L1 IC Miss (pti),0.69
L2 Code Read Miss (pti),0.25
Total_Dispatch_Slots,545766410032920.00
SMT_Disp_contention,0.00
Frontend_Bound,5.30
Bad_Speculation,0.22
Backend_Bound,76.55
Retiring,17.93
Frontend_Bound.Latency,2.74
Frontend_Bound.BW,2.55
Bad_Speculation.Mispredicts,0.20
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,68.49
Backend_Bound.CPU,8.06
Retiring.Fastpath,17.52
Retiring.Microcode,0.41

L3 METRICS
Metric,System (Aggregated)
L3 Access,313588750306.00
L3 Miss,195806611271.00
L3 Access (pti),12.91
L3 Miss (pti),8.06
L3 Miss %,62.44
L3 Hit %,37.56
Ave L3 Miss Latency (ns),263.29
L3 Miss Latency From Local Memory or I/O (%),100.15
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.06
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


