
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_4/results_smt_off_pure_mpi/np_16_omp_1/mem_np16_omp1.csv -- mpirun --bind-to core --report-bindings -np 16 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 19:33:08:971
CORE METRICS
Metric,System (Aggregated)
Utilization (%),99.69
System time (%),2.40
User time (%),97.01
System instructions (%),0.63
User instructions (%),99.37
Eff Freq (MHz),5251.32
IPC (Sys + User),1.07
IPC (Sys),0.28
IPC (User),1.09
CPI (Sys + User),0.94
CPI (Sys),3.58
CPI (User),0.92
Giga Instructions Per Sec,89.04
Locked Instructions (pti),0.00
Retired Branches (pti),110.22
Retired Branches Mispredicted (pti),0.22
Retired SSE/AVX Flops(GFLOPs),23.94
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1013.62
SSE/AVX Instructions Retired (pti),346.72
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),3.88
Packed 256-bit FP Ops Retired (pto),29.46
Packed 128-bit FP Ops Retired (pto),162.37
Scalar FP Ops Retired (pto),155.97
MMX FP Ops Retired (pto),0.20
x87 FP Ops Retired (pto),0.08
Packed 512-bit FP Ops Retired (%),1.10
Packed 256-bit FP Ops Retired (%),8.37
Packed 128-bit FP Ops Retired (%),46.14
MMX/x87 FP Ops Retired (%),44.38
All DC Fills (pti),22.46
DC Fills From Same CCX (pti),19.44
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),3.00
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),22.52
L2 Data Read Miss (pti),5.27
L1 IC Miss (pti),2.00
L2 Code Read Miss (pti),0.15
Total_Dispatch_Slots,669875803616868.00
SMT_Disp_contention,0.00
Frontend_Bound,4.82
Bad_Speculation,0.21
Backend_Bound,76.94
Retiring,18.06
Frontend_Bound.Latency,2.40
Frontend_Bound.BW,2.42
Bad_Speculation.Mispredicts,0.18
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,68.96
Backend_Bound.CPU,7.98
Retiring.Fastpath,17.67
Retiring.Microcode,0.39

L3 METRICS
Metric,System (Aggregated)
L3 Access,227810405944.00
L3 Miss,173874800818.00
L3 Access (pti),7.64
L3 Miss (pti),5.83
L3 Miss %,76.32
L3 Hit %,23.68
Ave L3 Miss Latency (ns),283.45
L3 Miss Latency From Local Memory or I/O (%),100.13
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.12
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


