
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_4/results_smt_off_pure_mpi/np_9_omp_1/mem_np9_omp1.csv -- mpirun --bind-to core --report-bindings -np 9 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 18:52:36:403
CORE METRICS
Metric,System (Aggregated)
Utilization (%),58.10
System time (%),2.94
User time (%),96.31
System instructions (%),1.00
User instructions (%),99.00
Eff Freq (MHz),5332.60
IPC (Sys + User),1.28
IPC (Sys),0.43
IPC (User),1.31
CPI (Sys + User),0.78
CPI (Sys),2.32
CPI (User),0.76
Giga Instructions Per Sec,63.15
Locked Instructions (pti),0.00
Retired Branches (pti),96.96
Retired Branches Mispredicted (pti),0.32
Retired SSE/AVX Flops(GFLOPs),21.01
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1019.56
SSE/AVX Instructions Retired (pti),427.25
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),4.64
Packed 256-bit FP Ops Retired (pto),36.07
Packed 128-bit FP Ops Retired (pto),199.07
Scalar FP Ops Retired (pto),191.41
MMX FP Ops Retired (pto),0.21
x87 FP Ops Retired (pto),0.08
Packed 512-bit FP Ops Retired (%),1.08
Packed 256-bit FP Ops Retired (%),8.36
Packed 128-bit FP Ops Retired (%),46.15
MMX/x87 FP Ops Retired (%),44.41
All DC Fills (pti),27.38
DC Fills From Same CCX (pti),25.93
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),1.43
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),27.43
L2 Data Read Miss (pti),8.51
L1 IC Miss (pti),2.47
L2 Code Read Miss (pti),0.14
Total_Dispatch_Slots,446769892649820.00
SMT_Disp_contention,0.00
Frontend_Bound,5.58
Bad_Speculation,0.28
Backend_Bound,72.38
Retiring,21.78
Frontend_Bound.Latency,3.43
Frontend_Bound.BW,2.15
Bad_Speculation.Mispredicts,0.25
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,61.30
Backend_Bound.CPU,11.08
Retiring.Fastpath,21.26
Retiring.Microcode,0.52

L3 METRICS
Metric,System (Aggregated)
L3 Access,228520303756.00
L3 Miss,185121203053.00
L3 Access (pti),9.57
L3 Miss (pti),7.75
L3 Miss %,81.01
L3 Hit %,18.99
Ave L3 Miss Latency (ns),221.38
L3 Miss Latency From Local Memory or I/O (%),100.10
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.10
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


