
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_10/results_smt_off_pure_mpi/np_4_omp_1/mem_np4_omp1.csv -- mpirun --bind-to core --report-bindings -np 4 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 20:08:22:455
CORE METRICS
Metric,System (Aggregated)
Utilization (%),27.01
System time (%),5.59
User time (%),93.09
System instructions (%),1.82
User instructions (%),98.18
Eff Freq (MHz),5402.35
IPC (Sys + User),1.46
IPC (Sys),0.47
IPC (User),1.52
CPI (Sys + User),0.68
CPI (Sys),2.12
CPI (User),0.66
Giga Instructions Per Sec,33.75
Locked Instructions (pti),0.00
Retired Branches (pti),76.93
Retired Branches Mispredicted (pti),0.61
Retired SSE/AVX Flops(GFLOPs),15.43
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1019.19
SSE/AVX Instructions Retired (pti),555.05
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.05
Packed 512-bit FP Ops Retired (pto),17.16
Packed 256-bit FP Ops Retired (pto),28.28
Packed 128-bit FP Ops Retired (pto),254.07
Scalar FP Ops Retired (pto),260.69
MMX FP Ops Retired (pto),0.46
x87 FP Ops Retired (pto),0.18
Packed 512-bit FP Ops Retired (%),3.06
Packed 256-bit FP Ops Retired (%),5.04
Packed 128-bit FP Ops Retired (%),45.29
MMX/x87 FP Ops Retired (%),46.60
All DC Fills (pti),34.61
DC Fills From Same CCX (pti),31.75
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),2.86
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),34.69
L2 Data Read Miss (pti),16.38
L1 IC Miss (pti),1.20
L2 Code Read Miss (pti),0.33
Total_Dispatch_Slots,195932771914224.00
SMT_Disp_contention,0.00
Frontend_Bound,7.29
Bad_Speculation,0.51
Backend_Bound,67.27
Retiring,24.87
Frontend_Bound.Latency,5.12
Frontend_Bound.BW,2.17
Bad_Speculation.Mispredicts,0.48
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,52.26
Backend_Bound.CPU,15.01
Retiring.Fastpath,24.15
Retiring.Microcode,0.72

L3 METRICS
Metric,System (Aggregated)
L3 Access,229278791287.00
L3 Miss,147829068646.00
L3 Access (pti),19.18
L3 Miss (pti),12.37
L3 Miss %,64.48
L3 Hit %,35.52
Ave L3 Miss Latency (ns),185.68
L3 Miss Latency From Local Memory or I/O (%),100.12
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.05
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


