
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_2/results_smt_off_pure_mpi/np_7_omp_1/mem_np7_omp1.csv -- mpirun --bind-to core --report-bindings -np 7 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 16:31:29:657
CORE METRICS
Metric,System (Aggregated)
Utilization (%),45.52
System time (%),3.20
User time (%),95.95
System instructions (%),0.90
User instructions (%),99.10
Eff Freq (MHz),5288.97
IPC (Sys + User),1.75
IPC (Sys),0.49
IPC (User),1.79
CPI (Sys + User),0.57
CPI (Sys),2.04
CPI (User),0.56
Giga Instructions Per Sec,66.76
Locked Instructions (pti),0.00
Retired Branches (pti),91.73
Retired Branches Mispredicted (pti),0.29
Retired SSE/AVX Flops(GFLOPs),23.73
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1045.44
SSE/AVX Instructions Retired (pti),449.18
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),7.75
Packed 256-bit FP Ops Retired (pto),67.45
Packed 128-bit FP Ops Retired (pto),222.90
Scalar FP Ops Retired (pto),155.28
MMX FP Ops Retired (pto),0.18
x87 FP Ops Retired (pto),0.07
Packed 512-bit FP Ops Retired (%),1.71
Packed 256-bit FP Ops Retired (%),14.87
Packed 128-bit FP Ops Retired (%),49.12
MMX/x87 FP Ops Retired (%),34.30
All DC Fills (pti),28.10
DC Fills From Same CCX (pti),27.04
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),1.03
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),28.10
L2 Data Read Miss (pti),5.70
L1 IC Miss (pti),9.63
L2 Code Read Miss (pti),0.09
Total_Dispatch_Slots,453715347267726.00
SMT_Disp_contention,0.00
Frontend_Bound,9.22
Bad_Speculation,0.44
Backend_Bound,59.85
Retiring,30.47
Frontend_Bound.Latency,4.11
Frontend_Bound.BW,5.11
Bad_Speculation.Mispredicts,0.34
Bad_Speculation.Pipeline_Restarts,0.10
Backend_Bound.Memory,45.27
Backend_Bound.CPU,14.58
Retiring.Fastpath,29.25
Retiring.Microcode,1.22

L3 METRICS
Metric,System (Aggregated)
L3 Access,214513049576.00
L3 Miss,177274239493.00
L3 Access (pti),6.49
L3 Miss (pti),5.37
L3 Miss %,82.64
L3 Hit %,17.36
Ave L3 Miss Latency (ns),194.92
L3 Miss Latency From Local Memory or I/O (%),100.16
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.04
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


