
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_16/results_smt_off_pure_mpi/np_8_omp_1/mem_np8_omp1.csv -- mpirun --bind-to core --report-bindings -np 8 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 23:56:22:677
CORE METRICS
Metric,System (Aggregated)
Utilization (%),51.74
System time (%),3.24
User time (%),95.90
System instructions (%),1.65
User instructions (%),98.35
Eff Freq (MHz),5383.07
IPC (Sys + User),0.88
IPC (Sys),0.44
IPC (User),0.89
CPI (Sys + User),1.14
CPI (Sys),2.27
CPI (User),1.12
Giga Instructions Per Sec,38.70
Locked Instructions (pti),0.00
Retired Branches (pti),84.57
Retired Branches Mispredicted (pti),0.55
Retired SSE/AVX Flops(GFLOPs),16.48
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1010.85
SSE/AVX Instructions Retired (pti),515.19
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.04
Packed 512-bit FP Ops Retired (pto),17.37
Packed 256-bit FP Ops Retired (pto),18.72
Packed 128-bit FP Ops Retired (pto),235.98
Scalar FP Ops Retired (pto),247.62
MMX FP Ops Retired (pto),0.37
x87 FP Ops Retired (pto),0.14
Packed 512-bit FP Ops Retired (%),3.34
Packed 256-bit FP Ops Retired (%),3.60
Packed 128-bit FP Ops Retired (%),45.44
MMX/x87 FP Ops Retired (%),47.61
All DC Fills (pti),32.05
DC Fills From Same CCX (pti),29.38
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),2.69
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),32.03
L2 Data Read Miss (pti),20.05
L1 IC Miss (pti),1.03
L2 Code Read Miss (pti),0.25
Total_Dispatch_Slots,376616680693656.00
SMT_Disp_contention,0.00
Frontend_Bound,5.49
Bad_Speculation,0.29
Backend_Bound,79.39
Retiring,14.79
Frontend_Bound.Latency,3.83
Frontend_Bound.BW,1.66
Bad_Speculation.Mispredicts,0.27
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,69.59
Backend_Bound.CPU,9.80
Retiring.Fastpath,14.42
Retiring.Microcode,0.37

L3 METRICS
Metric,System (Aggregated)
L3 Access,304597621041.00
L3 Miss,192799057052.00
L3 Access (pti),22.13
L3 Miss (pti),14.01
L3 Miss %,63.30
L3 Hit %,36.70
Ave L3 Miss Latency (ns),207.27
L3 Miss Latency From Local Memory or I/O (%),100.21
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.02
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


