
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_4/results_smt_off_pure_mpi/np_2_omp_1/mem_np2_omp1.csv -- mpirun --bind-to core --report-bindings -np 2 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 17:58:46:054
CORE METRICS
Metric,System (Aggregated)
Utilization (%),14.65
System time (%),9.99
User time (%),87.88
System instructions (%),2.36
User instructions (%),97.64
Eff Freq (MHz),5427.18
IPC (Sys + User),1.93
IPC (Sys),0.45
IPC (User),2.10
CPI (Sys + User),0.52
CPI (Sys),2.24
CPI (User),0.48
Giga Instructions Per Sec,24.02
Locked Instructions (pti),0.00
Retired Branches (pti),70.98
Retired Branches Mispredicted (pti),0.72
Retired SSE/AVX Flops(GFLOPs),10.88
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1028.65
SSE/AVX Instructions Retired (pti),581.70
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.04
Packed 512-bit FP Ops Retired (pto),6.39
Packed 256-bit FP Ops Retired (pto),48.57
Packed 128-bit FP Ops Retired (pto),267.60
Scalar FP Ops Retired (pto),260.00
MMX FP Ops Retired (pto),0.33
x87 FP Ops Retired (pto),0.13
Packed 512-bit FP Ops Retired (%),1.10
Packed 256-bit FP Ops Retired (%),8.33
Packed 128-bit FP Ops Retired (%),45.89
MMX/x87 FP Ops Retired (%),44.69
All DC Fills (pti),37.41
DC Fills From Same CCX (pti),35.09
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),2.29
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),37.53
L2 Data Read Miss (pti),10.37
L1 IC Miss (pti),3.74
L2 Code Read Miss (pti),0.14
Total_Dispatch_Slots,207556639502754.00
SMT_Disp_contention,0.00
Frontend_Bound,10.75
Bad_Speculation,0.85
Backend_Bound,55.03
Retiring,32.94
Frontend_Bound.Latency,7.80
Frontend_Bound.BW,2.95
Bad_Speculation.Mispredicts,0.75
Bad_Speculation.Pipeline_Restarts,0.10
Backend_Bound.Memory,35.51
Backend_Bound.CPU,19.52
Retiring.Fastpath,32.00
Retiring.Microcode,0.94

L3 METRICS
Metric,System (Aggregated)
L3 Access,205080142645.00
L3 Miss,167441224523.00
L3 Access (pti),12.30
L3 Miss (pti),10.04
L3 Miss %,81.65
L3 Hit %,18.35
Ave L3 Miss Latency (ns),152.93
L3 Miss Latency From Local Memory or I/O (%),99.95
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.12
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


