
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_16/results_smt_off_pure_mpi/np_11_omp_1/mem_np11_omp1.csv -- mpirun --bind-to core --report-bindings -np 11 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/22 00:13:29:824
CORE METRICS
Metric,System (Aggregated)
Utilization (%),70.81
System time (%),2.68
User time (%),96.59
System instructions (%),0.88
User instructions (%),99.12
Eff Freq (MHz),5322.46
IPC (Sys + User),1.15
IPC (Sys),0.37
IPC (User),1.17
CPI (Sys + User),0.87
CPI (Sys),2.68
CPI (User),0.85
Giga Instructions Per Sec,68.97
Locked Instructions (pti),0.00
Retired Branches (pti),116.39
Retired Branches Mispredicted (pti),0.31
Retired SSE/AVX Flops(GFLOPs),18.46
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1004.05
SSE/AVX Instructions Retired (pti),325.70
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),10.50
Packed 256-bit FP Ops Retired (pto),12.85
Packed 128-bit FP Ops Retired (pto),150.79
Scalar FP Ops Retired (pto),156.89
MMX FP Ops Retired (pto),0.23
x87 FP Ops Retired (pto),0.09
Packed 512-bit FP Ops Retired (%),3.17
Packed 256-bit FP Ops Retired (%),3.87
Packed 128-bit FP Ops Retired (%),45.44
MMX/x87 FP Ops Retired (%),47.52
All DC Fills (pti),20.48
DC Fills From Same CCX (pti),17.96
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),2.51
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),20.57
L2 Data Read Miss (pti),12.07
L1 IC Miss (pti),0.59
L2 Code Read Miss (pti),0.16
Total_Dispatch_Slots,504772985335350.00
SMT_Disp_contention,0.00
Frontend_Bound,5.39
Bad_Speculation,0.24
Backend_Bound,75.11
Retiring,19.21
Frontend_Bound.Latency,2.93
Frontend_Bound.BW,2.46
Bad_Speculation.Mispredicts,0.22
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,66.68
Backend_Bound.CPU,8.43
Retiring.Fastpath,18.81
Retiring.Microcode,0.40

L3 METRICS
Metric,System (Aggregated)
L3 Access,339387374539.00
L3 Miss,198321093652.00
L3 Access (pti),14.02
L3 Miss (pti),8.19
L3 Miss %,58.44
L3 Hit %,41.56
Ave L3 Miss Latency (ns),246.89
L3 Miss Latency From Local Memory or I/O (%),100.12
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.09
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


