
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_2/results_smt_off_pure_mpi/np_8_omp_1/mem_np8_omp1.csv -- mpirun --bind-to core --report-bindings -np 8 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 16:39:45:706
CORE METRICS
Metric,System (Aggregated)
Utilization (%),51.67
System time (%),3.04
User time (%),96.17
System instructions (%),1.01
User instructions (%),98.99
Eff Freq (MHz),5323.16
IPC (Sys + User),1.41
IPC (Sys),0.46
IPC (User),1.43
CPI (Sys + User),0.71
CPI (Sys),2.15
CPI (User),0.70
Giga Instructions Per Sec,61.35
Locked Instructions (pti),0.00
Retired Branches (pti),81.30
Retired Branches Mispredicted (pti),0.32
Retired SSE/AVX Flops(GFLOPs),24.63
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1050.58
SSE/AVX Instructions Retired (pti),504.79
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),8.74
Packed 256-bit FP Ops Retired (pto),77.26
Packed 128-bit FP Ops Retired (pto),249.12
Scalar FP Ops Retired (pto),171.98
MMX FP Ops Retired (pto),0.18
x87 FP Ops Retired (pto),0.07
Packed 512-bit FP Ops Retired (%),1.72
Packed 256-bit FP Ops Retired (%),15.23
Packed 128-bit FP Ops Retired (%),49.12
MMX/x87 FP Ops Retired (%),33.93
All DC Fills (pti),32.23
DC Fills From Same CCX (pti),31.20
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),1.05
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),32.25
L2 Data Read Miss (pti),7.04
L1 IC Miss (pti),10.94
L2 Code Read Miss (pti),0.11
Total_Dispatch_Slots,475532647494984.00
SMT_Disp_contention,0.00
Frontend_Bound,8.96
Bad_Speculation,0.46
Backend_Bound,66.00
Retiring,24.56
Frontend_Bound.Latency,4.09
Frontend_Bound.BW,4.87
Bad_Speculation.Mispredicts,0.33
Bad_Speculation.Pipeline_Restarts,0.13
Backend_Bound.Memory,52.56
Backend_Bound.CPU,13.44
Retiring.Fastpath,23.51
Retiring.Microcode,1.05

L3 METRICS
Metric,System (Aggregated)
L3 Access,217887344831.00
L3 Miss,180035507271.00
L3 Access (pti),7.83
L3 Miss (pti),6.47
L3 Miss %,82.63
L3 Hit %,17.37
Ave L3 Miss Latency (ns),206.00
L3 Miss Latency From Local Memory or I/O (%),100.22
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.03
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


