
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_16/results_smt_off_pure_mpi/np_13_omp_1/mem_np13_omp1.csv -- mpirun --bind-to core --report-bindings -np 13 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/22 00:25:02:957
CORE METRICS
Metric,System (Aggregated)
Utilization (%),83.57
System time (%),2.67
User time (%),96.64
System instructions (%),0.88
User instructions (%),99.12
Eff Freq (MHz),5307.33
IPC (Sys + User),0.97
IPC (Sys),0.32
IPC (User),0.99
CPI (Sys + User),1.03
CPI (Sys),3.15
CPI (User),1.01
Giga Instructions Per Sec,68.18
Locked Instructions (pti),0.00
Retired Branches (pti),111.49
Retired Branches Mispredicted (pti),0.32
Retired SSE/AVX Flops(GFLOPs),19.70
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1004.99
SSE/AVX Instructions Retired (pti),355.33
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.04
Packed 512-bit FP Ops Retired (pto),12.04
Packed 256-bit FP Ops Retired (pto),13.25
Packed 128-bit FP Ops Retired (pto),164.20
Scalar FP Ops Retired (pto),172.34
MMX FP Ops Retired (pto),0.32
x87 FP Ops Retired (pto),0.12
Packed 512-bit FP Ops Retired (%),3.32
Packed 256-bit FP Ops Retired (%),3.66
Packed 128-bit FP Ops Retired (%),45.34
MMX/x87 FP Ops Retired (%),47.67
All DC Fills (pti),22.38
DC Fills From Same CCX (pti),18.81
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),3.54
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),22.52
L2 Data Read Miss (pti),11.91
L1 IC Miss (pti),0.63
L2 Code Read Miss (pti),0.19
Total_Dispatch_Slots,506311647153552.00
SMT_Disp_contention,0.00
Frontend_Bound,5.31
Bad_Speculation,0.28
Backend_Bound,78.22
Retiring,16.18
Frontend_Bound.Latency,2.81
Frontend_Bound.BW,2.50
Bad_Speculation.Mispredicts,0.25
Bad_Speculation.Pipeline_Restarts,0.03
Backend_Bound.Memory,70.28
Backend_Bound.CPU,7.94
Retiring.Fastpath,15.83
Retiring.Microcode,0.35

L3 METRICS
Metric,System (Aggregated)
L3 Access,298589860464.00
L3 Miss,169645723528.00
L3 Access (pti),14.65
L3 Miss (pti),8.32
L3 Miss %,56.82
L3 Hit %,43.18
Ave L3 Miss Latency (ns),269.20
L3 Miss Latency From Local Memory or I/O (%),100.15
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.08
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


