
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_2/results_smt_off_pure_mpi/np_13_omp_1/mem_np13_omp1.csv -- mpirun --bind-to core --report-bindings -np 13 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 17:16:05:972
CORE METRICS
Metric,System (Aggregated)
Utilization (%),83.12
System time (%),2.33
User time (%),97.05
System instructions (%),0.61
User instructions (%),99.39
Eff Freq (MHz),5261.40
IPC (Sys + User),1.38
IPC (Sys),0.36
IPC (User),1.40
CPI (Sys + User),0.73
CPI (Sys),2.77
CPI (User),0.71
Giga Instructions Per Sec,95.72
Locked Instructions (pti),0.00
Retired Branches (pti),96.35
Retired Branches Mispredicted (pti),0.21
Retired SSE/AVX Flops(GFLOPs),31.89
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1039.64
SSE/AVX Instructions Retired (pti),419.67
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.02
Packed 512-bit FP Ops Retired (pto),7.23
Packed 256-bit FP Ops Retired (pto),65.09
Packed 128-bit FP Ops Retired (pto),208.88
Scalar FP Ops Retired (pto),144.47
MMX FP Ops Retired (pto),0.19
x87 FP Ops Retired (pto),0.07
Packed 512-bit FP Ops Retired (%),1.70
Packed 256-bit FP Ops Retired (%),15.28
Packed 128-bit FP Ops Retired (%),49.03
MMX/x87 FP Ops Retired (%),34.00
All DC Fills (pti),26.58
DC Fills From Same CCX (pti),24.68
DC Fills From different CCX in same node (pti),0.00
DC Fills From Local Memory (pti),1.90
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),26.58
L2 Data Read Miss (pti),4.68
L1 IC Miss (pti),8.84
L2 Code Read Miss (pti),0.09
Total_Dispatch_Slots,591109201640184.00
SMT_Disp_contention,0.00
Frontend_Bound,7.67
Bad_Speculation,0.32
Backend_Bound,68.20
Retiring,23.81
Frontend_Bound.Latency,2.97
Frontend_Bound.BW,4.71
Bad_Speculation.Mispredicts,0.23
Bad_Speculation.Pipeline_Restarts,0.09
Backend_Bound.Memory,56.87
Backend_Bound.CPU,11.33
Retiring.Fastpath,22.90
Retiring.Microcode,0.91

L3 METRICS
Metric,System (Aggregated)
L3 Access,209003909644.00
L3 Miss,161150870016.00
L3 Access (pti),6.18
L3 Miss (pti),4.76
L3 Miss %,77.10
L3 Hit %,22.90
Ave L3 Miss Latency (ns),263.70
L3 Miss Latency From Local Memory or I/O (%),100.15
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.10
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


