
AMDuProfPcm Report

Processor Name:,AMD Ryzen 9 7950X 16-Core Processor            
System:,Family(0x19) Model(0x61) Stepping(0x2)
Operating System:,Linux 6.8.0-60-generic
Number of Sockets :,1
Number of Core Complexes(CCX) :,2
Number of Cores :,8
Number of Threads :,16
SMT Enabled in HW:,True
SMT Enabled by OS :,True

CPU Topology:
Socket, CCX, Core(s)
0,0, 0 1 2 3 4 5 6 7
0,1, 8 9 10 11 12 13 14 15

Socket-UMC Topology:
Socket, UMC(s)
0,0 1 

Core P0 state frequency (MHz):,4501.000000
Multiplex interval for core (ms):,1
Multiplex interval for l3 (ms):,1
Multiplex interval for df (ms):,1
Multiplex interval for umc (ms):,1
Data Collection Driver:,Linux Perf Driver
NMI Watchdog Enabled:,1
Version:,5.2.606.0 (PUBLIC)

Hypervisor Info:
Hypervisor Enabled:,False
Command:,"AMDuProfPcm -a -A system -C -o /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/results_bs_sweep/bs_8/results_smt_off_pure_mpi/np_14_omp_1/mem_np14_omp1.csv -- mpirun --bind-to core --report-bindings -np 14 /home/mdo/packages_v2/mach/bin/python /home/mdo/MDOLab_3_v2/adflow- 2.12.2 dev 128/Run/analysis.py"

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles
pto    : Per Thousand Operations
Topdown metrics are reported in "% slots"

Warnings:
L1 cache misses does not count the misses for which cache lines have already been requested due to an earlier miss.

Profile Time: 2026/03/21 14:54:24:293
CORE METRICS
Metric,System (Aggregated)
Utilization (%),89.93
System time (%),2.61
User time (%),96.75
System instructions (%),0.90
User instructions (%),99.10
Eff Freq (MHz),5296.92
IPC (Sys + User),0.90
IPC (Sys),0.31
IPC (User),0.92
CPI (Sys + User),1.11
CPI (Sys),3.22
CPI (User),1.09
Giga Instructions Per Sec,68.39
Locked Instructions (pti),0.00
Retired Branches (pti),104.99
Retired Branches Mispredicted (pti),0.33
Retired SSE/AVX Flops(GFLOPs),21.41
FP Dispatch Faults (pti),0.00
Retired Ops (pti),1008.32
SSE/AVX Instructions Retired (pti),384.48
MMX Instructions Retired (pti),0.00
x87 Instructions Retired (pti),0.03
Packed 512-bit FP Ops Retired (pto),13.19
Packed 256-bit FP Ops Retired (pto),16.02
Packed 128-bit FP Ops Retired (pto),179.48
Scalar FP Ops Retired (pto),182.88
MMX FP Ops Retired (pto),0.25
x87 FP Ops Retired (pto),0.10
Packed 512-bit FP Ops Retired (%),3.37
Packed 256-bit FP Ops Retired (%),4.09
Packed 128-bit FP Ops Retired (%),45.81
MMX/x87 FP Ops Retired (%),46.74
All DC Fills (pti),24.72
DC Fills From Same CCX (pti),20.88
DC Fills From different CCX in same node (pti),0.01
DC Fills From Local Memory (pti),3.84
DC Fills From Remote CCX Cache (pti),0.00
DC Fills From Remote Memory (pti),0.00
Remote DRAM Reads %,0.00
L1 DC Miss (pti),24.80
L2 Data Read Miss (pti),8.97
L1 IC Miss (pti),0.91
L2 Code Read Miss (pti),0.31
Total_Dispatch_Slots,574925496148836.00
SMT_Disp_contention,0.00
Frontend_Bound,5.06
Bad_Speculation,0.22
Backend_Bound,79.52
Retiring,15.20
Frontend_Bound.Latency,2.71
Frontend_Bound.BW,2.35
Bad_Speculation.Mispredicts,0.20
Bad_Speculation.Pipeline_Restarts,0.02
Backend_Bound.Memory,71.92
Backend_Bound.CPU,7.60
Retiring.Fastpath,14.88
Retiring.Microcode,0.32

L3 METRICS
Metric,System (Aggregated)
L3 Access,264278932078.00
L3 Miss,176138960215.00
L3 Access (pti),12.23
L3 Miss (pti),8.15
L3 Miss %,66.65
L3 Hit %,33.35
Ave L3 Miss Latency (ns),281.90
L3 Miss Latency From Local Memory or I/O (%),100.15
L3 Miss Latency From Remote Memory or I/O (%),0.00
L3 Miss Latency From another CCX in same node (%),0.09
L3 Miss Latency From another CCX in remote node (%),0.00
L3 Miss Latency From Local Extension Memory (CXL) (%),0.00
L3 Miss Latency From Remote Extension Memory (CXL) (%),0.00


